37982823,Компьютер,605.0,5,0,САТЕЛЛИТ,4.7,не заполнено,не заполнено,0,0,0,не заполнено,3025.0,0
38113745,Компьютер,1065.0,5,1,САТЕЛЛИТ,4.7,не заполнено,не заполнено,0,0,0,не заполнено,5325.0,0
38114033,Компьютер,892.0,0,0,САТЕЛЛИТ,4.7,не заполнено,не заполнено,0,0,0,не заполнено,0.0,0
38126322,Игровой Компьютер Robotcomp М16 2.0 V1,79385.0,100,94,Robotcomp,4.7,Intel Core i5,DDR 4,16,0,960,NVIDIA GeForce GTX 1660,7938500.0,6
38168207,Игровой Компьютер Robotcomp M1620 V2,83438.0,10,17,Robotcomp,4.7,Intel Core i5,DDR 4,16,0,960,NVIDIA GeForce GTX 1660,834380.0,6
38168256,Игровой Компьютер Robotcomp M1620 V3,66835.0,40,25,Robotcomp,4.7,Intel Core i5,DDR 4,16,0,960,NVIDIA GeForce GTX 1660,2673400.0,6
38491468,Компьютер,254.0,40,2,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,10160.0,0
38491957,"Кабель для интернета 3м, 20 м патч корд 3м, 20 м",582.0,10,1,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,5820.0,0
38721001,Компьютер,4789.0,0,0,Фотосклад,4.4,не заполнено,не заполнено,0,0,0,не заполнено,0.0,0
38721347,Компьютер,3355.0,5,0,Фотосклад,4.4,не заполнено,не заполнено,0,0,0,не заполнено,16775.0,0
40024235,Игровой компьютер Roo24 i3 Balivet,44935.0,20,4,Roo24.ru,4.7,Intel Core i3,DDR 4,16,0,480,NVIDIA GeForce GTX 1650,898700.0,4
40052285,Игровой компьютер Roo24 i3 10100F/GT1030,36876.0,20,8,Roo24.ru,4.7,Intel Core i3,DDR 4,16,0,480,NVIDIA GeForce GT 1030,737520.0,4
40407245,Игровой Компьютер Robotcomp ТУ 160 V1,93863.0,5,3,Robotcomp,4.7,Intel Core i5,DDR 4,16,0,960,NVIDIA GeForce RTX 3050,469315.0,10
40643706,Игровой компьютер Roo24 i5 Paton,82273.0,20,5,Roo24.ru,4.7,Intel Core i5,DDR 4,16,1000,240,NVIDIA GeForce RTX 3060,1645460.0,6
40720609,Игровой компьютер Roo24 i7 HellCat,104840.0,10,4,Roo24.ru,4.7,Intel Core i7,DDR 4,16,2000,480,NVIDIA GeForce RTX 3060,1048400.0,8
40781140,"Десктоп Acer Veriton EN2580 Intel Core i3-1115G4, 8Gb, SSD 256Gb, CR,KB,M,Black,no OS(DT.VV4ER.006)",24752.0,20,0,,0.0,не заполнено,не заполнено,0,0,0,не заполнено,495040.0,0
41125833,Мини ПК 4k Beelink GK Mini 8/256 G,16350.0,5,4,Innopax,4.1,Gemini Lake Refresh Processor J4125,DDR 4,8,0,256,Intel HD Graphics,81750.0,0
43110911,Компьютер,10965.0,0,0,koiko,3.4,не заполнено,не заполнено,0,0,0,не заполнено,0.0,0
43240828,"Компьютер Raskat (Intel Pentium G6400/4Gb/120Gb SSD/DP,HDMI,LAN/UMA)",36990.0,800,3,,0.0,Intel Pentium,DDR 4,4,0,120,Intel HD Graphics 610,29592000.0,2
44830543,"Кабель для интернета 3м, 20 м патч корд 3м, 20 м",679.0,90,1,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,61110.0,0
44834461,Патч корд - сетевой кабель для интернета,497.0,40,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,19880.0,0
44835115,Патч корд - сетевой кабель для интернета,298.0,50,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,14900.0,0
44835611,Патч корд - сетевой кабель для интернета,188.0,40,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,7520.0,0
44835989,Патч корд - сетевой кабель для интернета,154.0,40,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,6160.0,0
44838806,Патч корд - сетевой кабель для интернета,221.0,20,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,4420.0,0
44843593,Патч корд - сетевой кабель для интернета,132.0,40,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,5280.0,0
44855374,Патч корд - сетевой кабель для интернета,143.0,10,14,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,1430.0,0
